"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 1], 'bus_allocation': [2, 1, 2], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [1, 0, 1], 'bus_to_mem_connection': [-1, 1, 0], 'task_to_pe_mapping': [0, 1, 0, 0, 1, 0, 0, 0], 'task_to_mem_mapping': [1, 1, 0, 1, 1, 1, 1, 1]}",92.19611358642578,"[2.8672034740448, 0.08620443195104599, 2.736339183684322e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 0, 0], 'bus_allocation': [1, 0, 2], 'pe_to_bus_connection': [1, 0, 1], 'bus_to_bus_connection': [-1, 0, -1], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [0, 0, 1, 0, 0, 1, 1, 0], 'task_to_mem_mapping': [0, 0, 0, 1, 0, 0, 1, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 0, 2], 'bus_allocation': [0, 2, 1], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [1, 0, -1], 'bus_to_mem_connection': [1, -1, 0], 'task_to_pe_mapping': [1, 1, 1, 1, 0, 0, 0, 1], 'task_to_mem_mapping': [1, 1, 1, 0, 0, 0, 1, 0]}",91.63611602783203,"[2.852454423904419, 0.0851018875837326, 2.375410076638218e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 0], 'bus_allocation': [2, 0, 1], 'pe_to_bus_connection': [1, 0, 1], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [-1, -1, 1], 'task_to_pe_mapping': [1, 0, 0, 0, 1, 1, 1, 1], 'task_to_mem_mapping': [0, 1, 0, 0, 1, 1, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 1, 0], 'bus_allocation': [0, 2, 2], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [1, 0, -1], 'bus_to_mem_connection': [-1, 0, -1], 'task_to_pe_mapping': [0, 1, 0, 0, 0, 0, 1, 0], 'task_to_mem_mapping': [1, 1, 1, 1, 1, 0, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 1, 0], 'bus_allocation': [1, 2, 0], 'pe_to_bus_connection': [1, 1, 0], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [-1, 1, 0], 'task_to_pe_mapping': [0, 0, 0, 0, 1, 1, 1, 1], 'task_to_mem_mapping': [0, 0, 1, 1, 1, 1, 0, 1]}",92.1883773803711,"[2.866957426071167, 0.08620013296604156, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 2], 'bus_allocation': [0, 0, 2], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [0, 1, -1], 'task_to_pe_mapping': [0, 0, 0, 1, 0, 0, 0, 0], 'task_to_mem_mapping': [0, 1, 0, 0, 1, 1, 0, 0]}",91.46255493164062,"[2.8590080738067627, 0.08190135657787323, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 2, 0], 'bus_allocation': [1, 0, 0], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [1, 0, 1], 'bus_to_mem_connection': [-1, -1, 0], 'task_to_pe_mapping': [0, 1, 0, 1, 0, 0, 0, 0], 'task_to_mem_mapping': [1, 1, 1, 0, 1, 1, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 0, 2], 'bus_allocation': [0, 0, 0], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [1, -1, -1], 'bus_to_mem_connection': [1, 0, -1], 'task_to_pe_mapping': [1, 1, 0, 1, 1, 1, 1, 1], 'task_to_mem_mapping': [1, 1, 1, 0, 1, 1, 0, 1]}",88.49976348876953,"[2.875391960144043, 0.051805280148983, 2.8125662083766656e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 1, 2], 'bus_allocation': [2, 2, 0], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [-1, 0, -1], 'bus_to_mem_connection': [0, -1, -1], 'task_to_pe_mapping': [1, 0, 1, 0, 1, 0, 0, 0], 'task_to_mem_mapping': [0, 0, 0, 1, 1, 1, 1, 1]}",89.68120574951172,"[2.8672034740448, 0.06423167139291763, 2.375410076638218e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 1, 2], 'bus_allocation': [0, 2, 0], 'pe_to_bus_connection': [0, 1, 0], 'bus_to_bus_connection': [-1, -1, 1], 'bus_to_mem_connection': [0, 1, -1], 'task_to_pe_mapping': [0, 0, 0, 1, 0, 0, 1, 1], 'task_to_mem_mapping': [0, 0, 1, 1, 1, 1, 0, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 2], 'bus_allocation': [2, 1, 0], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [1, -1, -1], 'bus_to_mem_connection': [-1, 0, -1], 'task_to_pe_mapping': [1, 0, 1, 1, 0, 1, 1, 1], 'task_to_mem_mapping': [0, 0, 1, 1, 1, 0, 1, 0]}",92.06804656982422,"[2.8672034740448, 0.08508551865816116, 2.030730001933989e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 0, 0], 'bus_allocation': [2, 1, 2], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [1, -1, 0], 'bus_to_mem_connection': [-1, -1, 0], 'task_to_pe_mapping': [0, 1, 1, 0, 0, 0, 1, 1], 'task_to_mem_mapping': [0, 1, 0, 0, 0, 0, 0, 1]}",88.41999816894531,"[2.8737571239471436, 0.051528457552194595, 2.375410076638218e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 1, 2], 'bus_allocation': [1, 1, 2], 'pe_to_bus_connection': [0, 1, 1], 'bus_to_bus_connection': [1, -1, 0], 'bus_to_mem_connection': [0, -1, 1], 'task_to_pe_mapping': [1, 0, 0, 1, 0, 0, 1, 1], 'task_to_mem_mapping': [1, 0, 0, 0, 0, 1, 0, 1]}",92.00626373291016,"[2.8668344020843506, 0.08464060723781586, 2.72804822998296e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 0, 1], 'bus_allocation': [1, 0, 2], 'pe_to_bus_connection': [1, 1, 0], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [0, 0, 1, 1, 0, 1, 0, 1], 'task_to_mem_mapping': [1, 0, 1, 0, 1, 0, 0, 0]}",92.00626373291016,"[2.8668344020843506, 0.08464060723781586, 2.72804822998296e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 0, 1], 'bus_allocation': [1, 2, 1], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [-1, -1, 0], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [1, 0, 0, 0, 1, 1, 1, 1], 'task_to_mem_mapping': [1, 0, 1, 0, 1, 0, 1, 1]}",91.71589660644531,"[2.852454423904419, 0.08579887449741364, 2.030730001933989e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 0, 1], 'bus_allocation': [2, 2, 1], 'pe_to_bus_connection': [1, 0, 1], 'bus_to_bus_connection': [1, 0, 1], 'bus_to_mem_connection': [1, -1, -1], 'task_to_pe_mapping': [0, 1, 0, 0, 0, 0, 1, 0], 'task_to_mem_mapping': [1, 0, 1, 1, 0, 0, 1, 0]}",99.8660659790039,"[3.294826030731201, 0.04333043098449707, 2.030730001933989e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 1], 'bus_allocation': [1, 0, 0], 'pe_to_bus_connection': [0, 1, 1], 'bus_to_bus_connection': [-1, 0, 0], 'bus_to_mem_connection': [0, -1, -1], 'task_to_pe_mapping': [0, 0, 0, 0, 1, 1, 1, 0], 'task_to_mem_mapping': [1, 0, 0, 0, 0, 0, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 1], 'bus_allocation': [2, 0, 1], 'pe_to_bus_connection': [1, 0, 1], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [-1, 0, 1], 'task_to_pe_mapping': [0, 1, 1, 0, 1, 1, 1, 1], 'task_to_mem_mapping': [0, 0, 0, 1, 1, 1, 1, 0]}",91.45787048339844,"[2.8590080738067627, 0.08186046779155731, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 2, 2], 'bus_allocation': [2, 0, 1], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [-1, -1, -1], 'bus_to_mem_connection': [0, -1, 1], 'task_to_pe_mapping': [0, 1, 0, 0, 0, 1, 1, 0], 'task_to_mem_mapping': [1, 0, 0, 1, 1, 1, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 0], 'bus_allocation': [0, 1, 0], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [-1, -1, -1], 'bus_to_mem_connection': [-1, -1, 1], 'task_to_pe_mapping': [1, 0, 1, 1, 0, 0, 0, 0], 'task_to_mem_mapping': [0, 1, 1, 0, 1, 0, 0, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 0], 'bus_allocation': [0, 1, 2], 'pe_to_bus_connection': [0, 1, 0], 'bus_to_bus_connection': [1, 0, 0], 'bus_to_mem_connection': [-1, 0, 1], 'task_to_pe_mapping': [0, 0, 0, 0, 1, 0, 1, 0], 'task_to_mem_mapping': [1, 1, 0, 0, 0, 1, 0, 0]}",92.24369812011719,"[2.868838310241699, 0.08620013296604156, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 2], 'bus_allocation': [0, 2, 1], 'pe_to_bus_connection': [1, 1, 0], 'bus_to_bus_connection': [1, 0, 1], 'bus_to_mem_connection': [-1, -1, 0], 'task_to_pe_mapping': [0, 0, 1, 1, 0, 1, 0, 0], 'task_to_mem_mapping': [1, 1, 0, 0, 1, 1, 0, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 1], 'bus_allocation': [0, 0, 1], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [1, -1, -1], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [1, 0, 0, 0, 0, 1, 1, 1], 'task_to_mem_mapping': [1, 0, 0, 1, 1, 1, 1, 0]}",99.8660659790039,"[3.294826030731201, 0.04333043098449707, 2.030730001933989e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 0], 'bus_allocation': [0, 2, 2], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [1, 0, -1], 'bus_to_mem_connection': [1, 0, -1], 'task_to_pe_mapping': [1, 0, 0, 0, 1, 1, 1, 0], 'task_to_mem_mapping': [1, 1, 1, 1, 1, 0, 0, 0]}",92.72239685058594,"[2.884402275085449, 0.08638303726911545, 2.8048830245097633e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 1, 0], 'bus_allocation': [0, 0, 2], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [1, 0, -1], 'task_to_pe_mapping': [1, 0, 1, 1, 1, 1, 1, 0], 'task_to_mem_mapping': [0, 1, 0, 1, 1, 0, 1, 0]}",99.90814971923828,"[3.2964608669281006, 0.043278057128190994, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 2, 1], 'bus_allocation': [1, 1, 2], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [-1, 0, 1], 'bus_to_mem_connection': [1, -1, 0], 'task_to_pe_mapping': [1, 1, 0, 0, 1, 1, 0, 0], 'task_to_mem_mapping': [1, 1, 0, 1, 0, 1, 1, 1]}",92.19942474365234,"[2.866957426071167, 0.08629664033651352, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 2], 'bus_allocation': [1, 0, 0], 'pe_to_bus_connection': [0, 1, 0], 'bus_to_bus_connection': [1, 0, -1], 'bus_to_mem_connection': [1, -1, -1], 'task_to_pe_mapping': [0, 0, 1, 0, 0, 0, 1, 0], 'task_to_mem_mapping': [1, 0, 1, 0, 0, 1, 1, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 2], 'bus_allocation': [0, 1, 1], 'pe_to_bus_connection': [1, 1, 0], 'bus_to_bus_connection': [1, -1, -1], 'bus_to_mem_connection': [-1, -1, 0], 'task_to_pe_mapping': [0, 1, 1, 1, 0, 0, 0, 0], 'task_to_mem_mapping': [0, 0, 1, 1, 1, 0, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 1], 'bus_allocation': [1, 0, 0], 'pe_to_bus_connection': [1, 0, 1], 'bus_to_bus_connection': [-1, -1, 1], 'bus_to_mem_connection': [0, 1, -1], 'task_to_pe_mapping': [1, 0, 1, 0, 0, 0, 1, 1], 'task_to_mem_mapping': [1, 1, 1, 1, 0, 1, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 1], 'bus_allocation': [2, 1, 2], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [-1, 0, -1], 'bus_to_mem_connection': [-1, 0, -1], 'task_to_pe_mapping': [0, 0, 0, 0, 0, 1, 0, 1], 'task_to_mem_mapping': [1, 0, 1, 0, 0, 0, 1, 0]}",92.19942474365234,"[2.866957426071167, 0.08629664033651352, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 1, 2], 'bus_allocation': [1, 0, 2], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [-1, 0, 0], 'bus_to_mem_connection': [-1, 0, -1], 'task_to_pe_mapping': [0, 1, 1, 1, 0, 1, 0, 0], 'task_to_mem_mapping': [0, 0, 0, 0, 1, 0, 0, 1]}",92.1328353881836,"[2.8672034740448, 0.08565156906843185, 2.4572539132350357e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 0, 1], 'bus_allocation': [1, 0, 0], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [1, -1, 0], 'bus_to_mem_connection': [-1, 1, 0], 'task_to_pe_mapping': [0, 0, 1, 0, 1, 1, 0, 0], 'task_to_mem_mapping': [1, 1, 1, 0, 0, 0, 0, 1]}",91.8994140625,"[2.8573732376098633, 0.08613833039999008, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [1, 1, 0], 'bus_allocation': [0, 0, 1], 'pe_to_bus_connection': [0, 1, 1], 'bus_to_bus_connection': [-1, -1, -1], 'bus_to_mem_connection': [0, -1, -1], 'task_to_pe_mapping': [0, 1, 1, 0, 0, 0, 1, 1], 'task_to_mem_mapping': [1, 0, 1, 0, 0, 0, 1, 1]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 0, 0], 'bus_allocation': [2, 2, 2], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [1, 0, -1], 'bus_to_mem_connection': [-1, 1, 0], 'task_to_pe_mapping': [0, 0, 0, 1, 1, 0, 1, 1], 'task_to_mem_mapping': [0, 0, 1, 0, 0, 0, 0, 0]}",91.8994140625,"[2.8573732376098633, 0.08613833039999008, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 0, 0], 'bus_allocation': [1, 1, 1], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [-1, -1, 1], 'bus_to_mem_connection': [0, 1, -1], 'task_to_pe_mapping': [1, 0, 0, 0, 0, 1, 1, 1], 'task_to_mem_mapping': [1, 1, 1, 0, 1, 1, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 0, 2], 'bus_allocation': [1, 1, 2], 'pe_to_bus_connection': [0, 1, 0], 'bus_to_bus_connection': [-1, -1, 0], 'bus_to_mem_connection': [1, -1, 0], 'task_to_pe_mapping': [0, 1, 1, 1, 0, 0, 1, 1], 'task_to_mem_mapping': [1, 1, 0, 0, 0, 0, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 0], 'bus_allocation': [0, 2, 2], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [-1, -1, 1], 'bus_to_mem_connection': [1, -1, -1], 'task_to_pe_mapping': [0, 1, 1, 0, 0, 1, 1, 1], 'task_to_mem_mapping': [1, 1, 0, 1, 1, 0, 1, 1]}",91.4520034790039,"[2.8590080738067627, 0.08180917054414749, 2.4572539132350357e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 0], 'bus_allocation': [2, 1, 1], 'pe_to_bus_connection': [0, 0, 1], 'bus_to_bus_connection': [-1, 0, 0], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [1, 1, 0, 1, 1, 1, 0, 0], 'task_to_mem_mapping': [0, 0, 0, 0, 0, 0, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 0, 2], 'bus_allocation': [1, 2, 1], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [1, 0, -1], 'task_to_pe_mapping': [0, 1, 1, 1, 1, 0, 1, 1], 'task_to_mem_mapping': [0, 0, 1, 1, 0, 0, 1, 1]}",99.86993408203125,"[3.294826030731201, 0.04336421936750412, 2.730722371779848e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 0, 0], 'bus_allocation': [0, 0, 0], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [1, -1, 1], 'bus_to_mem_connection': [-1, 1, -1], 'task_to_pe_mapping': [1, 1, 0, 0, 0, 0, 1, 0], 'task_to_mem_mapping': [0, 0, 1, 0, 1, 0, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 1, 0], 'bus_allocation': [0, 0, 1], 'pe_to_bus_connection': [1, 0, 0], 'bus_to_bus_connection': [1, -1, 0], 'bus_to_mem_connection': [0, -1, -1], 'task_to_pe_mapping': [1, 0, 1, 0, 1, 1, 0, 1], 'task_to_mem_mapping': [1, 1, 0, 1, 1, 1, 1, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 1, 1], 'bus_allocation': [2, 2, 0], 'pe_to_bus_connection': [0, 1, 0], 'bus_to_bus_connection': [1, 0, 0], 'bus_to_mem_connection': [-1, 1, 0], 'task_to_pe_mapping': [1, 1, 1, 1, 0, 0, 1, 1], 'task_to_mem_mapping': [1, 0, 0, 1, 1, 1, 0, 0]}",91.80036926269531,"[2.852454423904419, 0.08653692156076431, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 2, 0], 'bus_allocation': [0, 1, 1], 'pe_to_bus_connection': [0, 0, 0], 'bus_to_bus_connection': [-1, 0, 1], 'bus_to_mem_connection': [-1, 0, -1], 'task_to_pe_mapping': [1, 0, 0, 0, 0, 1, 0, 1], 'task_to_mem_mapping': [0, 1, 0, 1, 1, 1, 0, 0]}",99.84469604492188,"[3.294826030731201, 0.04314374923706055, 1.962386932063964e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [2, 2, 1], 'bus_allocation': [1, 1, 0], 'pe_to_bus_connection': [0, 1, 1], 'bus_to_bus_connection': [-1, 0, 0], 'bus_to_mem_connection': [1, 0, -1], 'task_to_pe_mapping': [1, 1, 0, 0, 1, 0, 0, 1], 'task_to_mem_mapping': [0, 1, 0, 1, 0, 0, 1, 1]}",92.21517944335938,"[2.8672034740448, 0.086371049284935, 2.6931168122246163e-06]"
"{'pe_allocation': [0, 0, 0], 'mem_allocation': [0, 1, 2], 'bus_allocation': [2, 2, 1], 'pe_to_bus_connection': [1, 1, 1], 'bus_to_bus_connection': [-1, -1, 0], 'bus_to_mem_connection': [1, -1, 0], 'task_to_pe_mapping': [1, 0, 0, 1, 0, 0, 0, 1], 'task_to_mem_mapping': [0, 1, 0, 1, 1, 0, 0, 0]}",-10000.0,"[1000.0, 1000.0, 1000.0]"
